Time,,Brake Pressure Rear
s,,kPa
,,
,,
85.97,,88
85.98,,88
85.99,,88
86,,101
86.01,,75
86.02,,75
86.03,,101
86.04,,75
86.05,,88
86.06,,88
86.07,,88
86.08,,63
86.09,,63
86.1,,75
86.11,,50
86.12,,63
86.13,,75
86.14,,63
86.15,,37
86.16,,50
86.17,,50
86.18,,37
86.19,,50
86.2,,50
86.21,,50
86.22,,37
86.23,,63
86.24,,63
86.25,,75
86.26,,88
86.27,,88
86.28,,75
86.29,,101
86.3,,88
86.31,,101
86.32,,101
86.33,,101
86.34,,75
86.35,,75
86.36,,101
86.37,,75
86.38,,88
86.39,,88
86.4,,88
86.41,,63
86.42,,88
86.43,,75
86.44,,88
86.45,,88
86.46,,101
86.47,,113
86.48,,126
86.49,,138
86.5,,126
86.51,,138
86.52,,138
86.53,,138
86.54,,126
86.55,,151
86.56,,138
86.57,,126
86.58,,113
86.59,,101
86.6,,88
86.61,,88
86.62,,113
86.63,,88
86.64,,101
86.65,,101
86.66,,101
86.67,,63
86.68,,63
86.69,,37
86.7,,37
86.71,,63
86.72,,63
86.73,,37
86.74,,50
86.75,,75
86.76,,25
86.77,,50
86.78,,50
86.79,,25
86.8,,12
86.81,,25
86.82,,50
86.83,,37
86.84,,75
86.85,,75
86.86,,63
86.87,,75
86.88,,75
86.89,,75
86.9,,88
86.91,,88
86.92,,75
86.93,,75
86.94,,101
86.95,,75
86.96,,88
86.97,,88
86.98,,75
86.99,,63
87,,88
87.01,,63
87.02,,63
87.03,,50
87.04,,25
87.05,,12
87.06,,0
87.07,,0
87.08,,0
87.09,,0
87.1,,0
87.11,,0
87.12,,0
87.13,,0
87.14,,0
87.15,,0
87.16,,0
87.17,,0
87.18,,0
87.19,,0
87.2,,0
87.21,,0
87.22,,0
87.23,,0
87.24,,0
87.25,,0
87.26,,0
87.27,,12
87.28,,0
87.29,,0
87.3,,12
87.31,,25
87.32,,12
87.33,,25
87.34,,50
87.35,,63
87.36,,88
87.37,,101
87.38,,101
87.39,,101
87.4,,101
87.41,,88
87.42,,88
87.43,,113
87.44,,101
87.45,,126
87.46,,151
87.47,,176
87.48,,176
87.49,,214
87.5,,202
87.51,,214
87.52,,214
87.53,,202
87.54,,189
87.55,,202
87.56,,189
87.57,,202
87.58,,202
87.59,,189
87.6,,164
87.61,,176
87.62,,164
87.63,,176
87.64,,151
87.65,,126
87.66,,88
87.67,,88
87.68,,63
87.69,,50
87.7,,50
87.71,,37
87.72,,25
87.73,,12
87.74,,12
87.75,,12
87.76,,12
87.77,,12
87.78,,12
87.79,,12
87.8,,12
87.81,,0
87.82,,0
87.83,,0
87.84,,0
87.85,,0
87.86,,0
87.87,,0
87.88,,0
87.89,,0
87.9,,0
87.91,,0
87.92,,0
87.93,,0
87.94,,0
87.95,,0
87.96,,0
87.97,,0
87.98,,0
87.99,,0
88,,0
88.01,,0
88.02,,0
88.03,,0
88.04,,0
88.05,,0
88.06,,0
88.07,,0
88.08,,0
88.09,,0
88.1,,0
88.11,,0
88.12,,0
88.13,,0
88.14,,0
88.15,,0
88.16,,0
88.17,,0
88.18,,0
88.19,,0
88.2,,0
88.21,,0
88.22,,0
88.23,,0
88.24,,0
88.25,,0
88.26,,0
88.27,,0
88.28,,0
88.29,,0
88.3,,0
88.31,,0
88.32,,0
88.33,,0
88.34,,0
88.35,,0
88.36,,0
88.37,,0
88.38,,0
88.39,,0
88.4,,0
88.41,,0
88.42,,0
88.43,,0
88.44,,0
88.45,,0
88.46,,0
88.47,,0
88.48,,0
88.49,,0
88.5,,0
88.51,,0
88.52,,0
88.53,,0
88.54,,0
88.55,,12
88.56,,12
88.57,,12
88.58,,50
88.59,,126
88.6,,189
88.61,,290
88.62,,467
88.63,,707
88.64,,1275
88.65,,1503
88.66,,1528
88.67,,1780
88.68,,1970
88.69,,2020
88.7,,2096
88.71,,2134
88.72,,2286
88.73,,2374
88.74,,2665
88.75,,2639
88.76,,2677
88.77,,2601
88.78,,2614
88.79,,2614
88.8,,2892
88.81,,3094
88.82,,3081
88.83,,3107
88.84,,2943
88.85,,2867
88.86,,2829
88.87,,2841
88.88,,2917
88.89,,2841
88.9,,2753
88.91,,2538
88.92,,2564
88.93,,2412
88.94,,2513
88.95,,2513
88.96,,2513
88.97,,2488
88.98,,2387
88.99,,2387
89,,2248
89.01,,2235
89.02,,2286
89.03,,2122
89.04,,2071
89.05,,1894
89.06,,1844
89.07,,1793
89.08,,1705
89.09,,1894
89.1,,1957
89.11,,1907
89.12,,1869
89.13,,1907
89.14,,1932
89.15,,1806
89.16,,1894
89.17,,1882
89.18,,1831
89.19,,1831
89.2,,1717
89.21,,1730
89.22,,1692
89.23,,1629
89.24,,1692
89.25,,1654
89.26,,1717
89.27,,1654
89.28,,1730
89.29,,1768
89.3,,1591
89.31,,1616
89.32,,1515
89.33,,1250
89.34,,1086
89.35,,884
89.36,,745
89.37,,631
89.38,,467
89.39,,442
89.4,,378
89.41,,303
89.42,,239
89.43,,189
89.44,,151
89.45,,113
89.46,,75
89.47,,50
89.48,,37
89.49,,12
89.5,,0
89.51,,0
89.52,,0
89.53,,0
89.54,,0
89.55,,0
89.56,,0
89.57,,0
89.58,,0
89.59,,0
89.6,,0
89.61,,0
89.62,,0
89.63,,0
89.64,,0
89.65,,0
89.66,,0
89.67,,0
89.68,,0
89.69,,0
89.7,,0
89.71,,0
89.72,,0
89.73,,0
89.74,,0
89.75,,0
89.76,,0
89.77,,0
89.78,,0
89.79,,0
89.8,,0
89.81,,0
89.82,,0
89.83,,0
89.84,,0
89.85,,0
89.86,,0
89.87,,0
89.88,,0
89.89,,0
89.9,,0
89.91,,0
89.92,,0
89.93,,0
89.94,,0
89.95,,0
89.96,,0
89.97,,0
89.98,,0
89.99,,0
90,,0
90.01,,0
90.02,,0
90.03,,0
90.04,,0
90.05,,0
90.06,,0
90.07,,0
90.08,,0
90.09,,0
90.1,,0
90.11,,0
90.12,,0
90.13,,0
90.14,,0
90.15,,0
90.16,,0
90.17,,0
90.18,,0
90.19,,0
90.2,,0
90.21,,0
90.22,,0
90.23,,0
90.24,,0
90.25,,0
90.26,,0
90.27,,0
90.28,,0
90.29,,0
90.3,,0
90.31,,0
90.32,,0
90.33,,0
90.34,,0
90.35,,0
90.36,,0
90.37,,0
90.38,,0
90.39,,0
90.4,,0
90.41,,0
90.42,,0
90.43,,0
90.44,,0
90.45,,0
90.46,,0
90.47,,0
90.48,,0
90.49,,0
90.5,,0
90.51,,0
90.52,,0
90.53,,0
90.54,,0
90.55,,0
90.56,,0
90.57,,0
90.58,,0
90.59,,0
90.6,,0
90.61,,0
90.62,,0
90.63,,0
90.64,,0
90.65,,0
90.66,,0
90.67,,0
90.68,,0
90.69,,0
90.7,,0
90.71,,0
90.72,,0
90.73,,0
90.74,,0
90.75,,0
90.76,,0
90.77,,0
90.78,,0
90.79,,0
90.8,,0
90.81,,0
90.82,,0
90.83,,0
90.84,,0
90.85,,0
90.86,,0
90.87,,0
90.88,,0
90.89,,0
90.9,,0
90.91,,0
90.92,,0
90.93,,0
90.94,,0
90.95,,0
90.96,,0
90.97,,0
90.98,,0
90.99,,0
91,,0
91.01,,0
91.02,,0
91.03,,0
91.04,,0
91.05,,0
91.06,,0
91.07,,0
91.08,,0
91.09,,0
91.1,,0
91.11,,0
91.12,,0
91.13,,0
91.14,,0
91.15,,0
91.16,,0
91.17,,0
91.18,,0
91.19,,0
91.2,,0
91.21,,0
91.22,,0
91.23,,0
91.24,,0
91.25,,0
91.26,,12
91.27,,0
91.28,,0
91.29,,0
91.3,,0
91.31,,0
91.32,,0
91.33,,0
91.34,,0
91.35,,0
91.36,,0
91.37,,0
91.38,,0
91.39,,0
91.4,,0
91.41,,0
91.42,,0
91.43,,0
91.44,,0
91.45,,0
91.46,,0
91.47,,0
91.48,,0
91.49,,0
91.5,,0
91.51,,0
91.52,,0
91.53,,0
91.54,,0
91.55,,0
91.56,,0
91.57,,0
91.58,,0
91.59,,0
91.6,,0
91.61,,0
91.62,,0
91.63,,0
91.64,,0
91.65,,0
91.66,,0
91.67,,0
91.68,,0
91.69,,0
91.7,,0
91.71,,0
91.72,,0
91.73,,0
91.74,,0
91.75,,0
91.76,,0
91.77,,0
91.78,,0
91.79,,0
91.8,,0
91.81,,0
91.82,,0
91.83,,0
91.84,,0
91.85,,0
91.86,,0
91.87,,0
91.88,,0
91.89,,0
91.9,,0
91.91,,0
91.92,,0
91.93,,0
91.94,,0
91.95,,0
91.96,,0
91.97,,0
91.98,,0
91.99,,0
92,,0
92.01,,0
92.02,,0
92.03,,0
92.04,,0
92.05,,0
92.06,,0
92.07,,0
92.08,,0
92.09,,0
92.1,,0
92.11,,0
92.12,,0
92.13,,0
92.14,,0
92.15,,0
92.16,,0
92.17,,0
92.18,,0
92.19,,0
92.2,,0
92.21,,0
92.22,,0
92.23,,0
92.24,,0
92.25,,0
92.26,,0
92.27,,0
92.28,,0
92.29,,0
92.3,,0
92.31,,0
92.32,,0
92.33,,0
92.34,,0
92.35,,0
92.36,,0
92.37,,0
92.38,,0
92.39,,0
92.4,,0
92.41,,0
92.42,,0
92.43,,0
92.44,,0
92.45,,0
92.46,,0
92.47,,0
92.48,,0
92.49,,0
92.5,,0
92.51,,0
92.52,,0
92.53,,0
92.54,,0
92.55,,0
92.56,,0
92.57,,0
92.58,,0
92.59,,0
92.6,,0
92.61,,0
92.62,,0
92.63,,0
92.64,,0
92.65,,0
92.66,,0
92.67,,0
92.68,,0
92.69,,0
92.7,,0
92.71,,0
92.72,,0
92.73,,0
92.74,,0
92.75,,0
92.76,,0
92.77,,0
92.78,,0
92.79,,0
92.8,,0
92.81,,0
92.82,,0
92.83,,0
92.84,,0
92.85,,0
92.86,,0
92.87,,0
92.88,,0
92.89,,0
92.9,,0
92.91,,0
92.92,,0
92.93,,0
92.94,,0
92.95,,0
92.96,,0
92.97,,0
92.98,,0
92.99,,0
93,,0
93.01,,0
93.02,,0
93.03,,0
93.04,,0
93.05,,0
93.06,,0
93.07,,0
93.08,,0
93.09,,0
93.1,,0
93.11,,0
93.12,,0
93.13,,0
93.14,,0
93.15,,0
93.16,,0
93.17,,0
93.18,,0
93.19,,0
93.2,,0
93.21,,0
93.22,,0
93.23,,0
93.24,,0
93.25,,0
93.26,,0
93.27,,0
93.28,,0
93.29,,0
93.3,,0
93.31,,0
93.32,,0
93.33,,0
93.34,,0
93.35,,0
93.36,,0
93.37,,0
93.38,,0
93.39,,0
93.4,,0
93.41,,0
93.42,,0
93.43,,0
93.44,,0
93.45,,0
93.46,,0
93.47,,0
93.48,,0
93.49,,0
93.5,,0
93.51,,0
93.52,,0
93.53,,0
93.54,,0
93.55,,0
93.56,,12
93.57,,0
93.58,,0
93.59,,0
93.6,,12
93.61,,0
93.62,,0
93.63,,12
93.64,,0
93.65,,0
93.66,,0
93.67,,12
93.68,,0
93.69,,0
93.7,,0
93.71,,0
93.72,,0
93.73,,0
93.74,,0
93.75,,0
93.76,,0
93.77,,12
93.78,,0
93.79,,0
93.8,,0
93.81,,0
93.82,,12
93.83,,12
93.84,,12
93.85,,0
93.86,,0
93.87,,0
93.88,,0
93.89,,0
93.9,,0
93.91,,0
93.92,,0
93.93,,0
93.94,,0
93.95,,0
93.96,,0
93.97,,0
93.98,,0
93.99,,0
94,,0
94.01,,0
94.02,,0
94.03,,0
94.04,,0
94.05,,0
94.06,,12
94.07,,25
94.08,,12
94.09,,25
94.1,,50
94.11,,75
94.12,,126
94.13,,151
94.14,,189
94.15,,189
94.16,,227
94.17,,227
94.18,,227
94.19,,239
94.2,,239
94.21,,252
94.22,,227
94.23,,227
94.24,,239
94.25,,239
94.26,,239
94.27,,239
94.28,,239
94.29,,239
94.3,,214
94.31,,239
94.32,,227
94.33,,227
94.34,,239
94.35,,227
94.36,,227
94.37,,214
94.38,,202
94.39,,227
94.4,,239
94.41,,265
94.42,,303
94.43,,328
94.44,,366
94.45,,378
94.46,,442
94.47,,454
94.48,,467
94.49,,505
94.5,,517
94.51,,543
94.52,,530
94.53,,517
94.54,,555
94.55,,543
94.56,,530
94.57,,543
94.58,,530
94.59,,543
94.6,,517
94.61,,505
94.62,,530
94.63,,517
94.64,,530
94.65,,543
94.66,,530
94.67,,555
94.68,,530
94.69,,517
94.7,,543
94.71,,543
94.72,,543
94.73,,555
94.74,,505
94.75,,530
94.76,,492
94.77,,479
94.78,,492
94.79,,505
94.8,,505
94.81,,505
94.82,,479
94.83,,479
94.84,,454
94.85,,429
94.86,,467
94.87,,454
94.88,,429
94.89,,429
94.9,,416
94.91,,416
94.92,,416
94.93,,391
94.94,,416
94.95,,416
94.96,,404
94.97,,416
94.98,,416
94.99,,416
95,,416
95.01,,378
95.02,,404
95.03,,404
95.04,,404
95.05,,416
95.06,,416
95.07,,404
95.08,,404
95.09,,391
95.1,,378
95.11,,391
95.12,,366
95.13,,328
95.14,,303
95.15,,265
95.16,,239
95.17,,227
95.18,,202
95.19,,202
95.2,,189
95.21,,189
95.22,,176
95.23,,164
95.24,,164
95.25,,151
95.26,,138
95.27,,126
95.28,,138
95.29,,113
95.3,,101
95.31,,88
95.32,,88
95.33,,75
95.34,,88
95.35,,75
95.36,,63
95.37,,75
95.38,,50
95.39,,37
95.4,,37
95.41,,25
95.42,,25
95.43,,12
95.44,,12
95.45,,12
95.46,,12
95.47,,12
95.48,,25
95.49,,25
95.5,,12
95.51,,12
95.52,,12
95.53,,12
95.54,,12
95.55,,12
95.56,,12
95.57,,12
95.58,,12
95.59,,12
95.6,,25
95.61,,12
95.62,,12
95.63,,0
95.64,,0
95.65,,0
95.66,,0
95.67,,0
95.68,,0
95.69,,0
95.7,,0
95.71,,0
95.72,,0
95.73,,0
95.74,,0
95.75,,0
95.76,,0
95.77,,0
95.78,,0
95.79,,0
95.8,,0
95.81,,0
95.82,,0
95.83,,0
95.84,,0
95.85,,0
95.86,,0
95.87,,0
95.88,,0
95.89,,0
95.9,,0
95.91,,0
95.92,,0
95.93,,0
95.94,,0
95.95,,0
95.96,,0
95.97,,0
95.98,,0
95.99,,0
96,,0
96.01,,0
96.02,,0
96.03,,0
96.04,,12
96.05,,0
96.06,,0
96.07,,0
96.08,,0
96.09,,12
96.1,,0
96.11,,0
96.12,,0
96.13,,0
96.14,,0
96.15,,0
96.16,,0
96.17,,12
96.18,,0
96.19,,0
96.2,,0
96.21,,0
96.22,,0
96.23,,0
96.24,,0
96.25,,0
96.26,,0
96.27,,0
96.28,,0
96.29,,0
96.3,,0
96.31,,0
96.32,,0
96.33,,0
96.34,,0
96.35,,0
96.36,,0
96.37,,0
96.38,,0
96.39,,0
96.4,,0
96.41,,0
96.42,,0
96.43,,0
96.44,,0
96.45,,0
96.46,,0
96.47,,0
96.48,,0
96.49,,0
96.5,,0
96.51,,0
96.52,,0
96.53,,0
96.54,,0
96.55,,0
96.56,,0
96.57,,0
96.58,,0
96.59,,0
96.6,,0
96.61,,0
96.62,,0
96.63,,0
96.64,,0
96.65,,0
96.66,,0
96.67,,0
96.68,,0
96.69,,0
96.7,,0
96.71,,0
96.72,,0
96.73,,0
96.74,,0
96.75,,0
96.76,,0
96.77,,0
96.78,,0
96.79,,0
96.8,,0
96.81,,0
96.82,,0
96.83,,0
96.84,,0
96.85,,0
96.86,,0
96.87,,0
96.88,,0
96.89,,0
96.9,,0
96.91,,0
96.92,,0
96.93,,0
96.94,,0
96.95,,0
96.96,,0
96.97,,0
96.98,,0
96.99,,0
97,,0
97.01,,0
97.02,,0
97.03,,0
97.04,,0
97.05,,0
97.06,,0
97.07,,0
97.08,,0
97.09,,0
97.1,,0
97.11,,0
97.12,,0
97.13,,0
97.14,,0
97.15,,0
97.16,,0
97.17,,0
97.18,,0
97.19,,0
97.2,,0
97.21,,0
97.22,,0
97.23,,0
97.24,,0
97.25,,0
97.26,,0
97.27,,0
97.28,,0
97.29,,0
97.3,,0
97.31,,0
97.32,,0
97.33,,0
97.34,,0
97.35,,0
97.36,,0
97.37,,0
97.38,,0
97.39,,0
97.4,,0
97.41,,0
97.42,,0
97.43,,0
97.44,,0
97.45,,0
97.46,,0
97.47,,0
97.48,,0
97.49,,0
97.5,,0
97.51,,0
97.52,,0
97.53,,0
97.54,,0
97.55,,0
97.56,,0
97.57,,0
97.58,,0
97.59,,0
97.6,,0
97.61,,0
97.62,,0
97.63,,0
97.64,,0
97.65,,0
97.66,,0
97.67,,0
97.68,,0
97.69,,0
97.7,,0
97.71,,0
97.72,,0
97.73,,0
97.74,,0
97.75,,0
97.76,,0
97.77,,0
97.78,,0
97.79,,0
97.8,,0
97.81,,0
97.82,,0
97.83,,0
97.84,,0
97.85,,0
97.86,,0
97.87,,0
97.88,,0
97.89,,0
97.9,,0
97.91,,12
97.92,,0
97.93,,0
97.94,,0
97.95,,0
97.96,,0
97.97,,0
97.98,,0
97.99,,0
98,,0
98.01,,0
98.02,,0
98.03,,0
98.04,,0
98.05,,12
98.06,,0
98.07,,0
98.08,,0
98.09,,0
98.1,,0
98.11,,0
98.12,,0
98.13,,0
98.14,,0
98.15,,0
98.16,,0
98.17,,0
98.18,,0
98.19,,0
98.2,,0
98.21,,0
98.22,,12
98.23,,0
98.24,,0
98.25,,0
98.26,,0
98.27,,0
98.28,,0
98.29,,0
98.3,,0
98.31,,0
98.32,,0
98.33,,0
98.34,,0
98.35,,0
98.36,,0
98.37,,0
98.38,,0
98.39,,0
98.4,,0
98.41,,0
98.42,,0
98.43,,0
98.44,,0
98.45,,0
98.46,,0
98.47,,0
98.48,,0
98.49,,0
98.5,,0
98.51,,0
98.52,,0
98.53,,0
98.54,,0
98.55,,0
98.56,,0
98.57,,0
98.58,,0
98.59,,0
98.6,,0
98.61,,0
98.62,,0
98.63,,0
98.64,,0
98.65,,0
98.66,,0
98.67,,0
98.68,,0
98.69,,0
98.7,,0
98.71,,0
98.72,,0
98.73,,0
98.74,,0
98.75,,0
98.76,,0
98.77,,0
98.78,,0
98.79,,0
98.8,,0
98.81,,0
98.82,,0
98.83,,0
98.84,,0
98.85,,0
98.86,,0
98.87,,0
98.88,,12
98.89,,12
98.9,,0
98.91,,0
98.92,,0
98.93,,12
98.94,,0
98.95,,0
98.96,,0
98.97,,0
98.98,,0
98.99,,0
99,,0
99.01,,0
99.02,,0
99.03,,0
99.04,,0
99.05,,12
99.06,,0
99.07,,0
99.08,,0
99.09,,0
99.1,,0
99.11,,0
99.12,,0
99.13,,0
99.14,,0
99.15,,0
99.16,,0
99.17,,0
99.18,,0
99.19,,0
99.2,,0
99.21,,0
99.22,,0
99.23,,0
99.24,,0
99.25,,0
99.26,,0
99.27,,0
99.28,,0
99.29,,0
99.3,,0
99.31,,0
99.32,,0
99.33,,0
99.34,,0
99.35,,0
99.36,,0
99.37,,0
99.38,,0
99.39,,0
99.4,,0
99.41,,12
99.42,,12
99.43,,0
99.44,,12
99.45,,25
99.46,,12
99.47,,63
99.48,,138
99.49,,214
99.5,,315
99.51,,391
99.52,,479
99.53,,505
99.54,,530
99.55,,543
99.56,,618
99.57,,719
99.58,,896
99.59,,985
99.6,,1174
99.61,,1376
99.62,,1578
99.63,,1844
99.64,,1856
99.65,,2033
99.66,,2197
99.67,,2361
99.68,,2248
99.69,,2500
99.7,,2538
99.71,,2564
99.72,,2564
99.73,,2551
99.74,,2526
99.75,,2437
99.76,,2601
99.77,,2614
99.78,,2627
99.79,,2589
99.8,,2526
99.81,,2437
99.82,,2324
99.83,,2387
99.84,,2374
99.85,,2387
99.86,,2374
99.87,,2336
99.88,,2336
99.89,,2260
99.9,,2336
99.91,,2374
99.92,,2374
99.93,,2361
99.94,,2298
99.95,,2273
99.96,,2147
99.97,,2185
99.98,,2096
99.99,,1970
100,,1932
100.01,,1780
100.02,,1730
100.03,,1591
100.04,,1515
100.05,,1528
100.06,,1465
100.07,,1528
100.08,,1528
100.09,,1553
100.1,,1578
100.11,,1503
100.12,,1578
100.13,,1553
100.14,,1515
100.15,,1503
100.16,,1338
100.17,,1338
100.18,,1199
100.19,,1111
100.2,,1111
100.21,,959
100.22,,947
100.23,,947
100.24,,934
100.25,,934
100.26,,821
100.27,,871
100.28,,808
100.29,,745
100.3,,770
100.31,,770
100.32,,745
100.33,,757
100.34,,682
100.35,,745
100.36,,719
100.37,,707
100.38,,707
100.39,,656
100.4,,618
100.41,,618
100.42,,543
100.43,,606
100.44,,656
100.45,,593
100.46,,593
100.47,,618
100.48,,656
100.49,,656
100.5,,631
100.51,,745
100.52,,757
100.53,,745
100.54,,795
100.55,,783
100.56,,808
100.57,,871
100.58,,833
100.59,,1035
100.6,,1111
100.61,,1061
100.62,,1136
100.63,,1199
100.64,,1351
100.65,,1503
100.66,,1490
100.67,,1566
100.68,,1717
100.69,,1692
100.7,,1667
100.71,,1692
100.72,,1642
100.73,,1679
100.74,,1705
100.75,,1566
100.76,,1654
100.77,,1591
100.78,,1515
100.79,,1465
100.8,,1326
100.81,,1149
100.82,,1225
100.83,,1237
100.84,,1199
100.85,,1338
100.86,,1376
100.87,,1351
100.88,,1338
100.89,,1338
100.9,,1351
100.91,,1364
100.92,,1338
100.93,,1187
100.94,,1225
100.95,,1225
100.96,,1187
100.97,,1174
100.98,,1212
100.99,,1174
101,,1174
101.01,,1199
101.02,,1073
101.03,,1035
101.04,,1073
101.05,,884
101.06,,732
101.07,,707
101.08,,682
101.09,,618
101.1,,631
101.11,,618
101.12,,581
101.13,,682
101.14,,644
101.15,,631
101.16,,669
101.17,,682
101.18,,618
101.19,,606
101.2,,581
101.21,,530
101.22,,530
101.23,,593
101.24,,581
101.25,,581
101.26,,606
101.27,,606
101.28,,606
101.29,,618
101.3,,631
101.31,,568
101.32,,581
101.33,,606
101.34,,606
101.35,,631
101.36,,555
101.37,,492
101.38,,492
101.39,,492
101.4,,492
101.41,,429
101.42,,429
101.43,,442
101.44,,391
101.45,,328
101.46,,277
101.47,,227
101.48,,176
101.49,,151
101.5,,138
101.51,,126
101.52,,113
101.53,,126
101.54,,126
101.55,,126
101.56,,126
101.57,,138
101.58,,138
101.59,,138
101.6,,138
101.61,,151
101.62,,151
101.63,,227
101.64,,252
101.65,,277
101.66,,315
101.67,,366
101.68,,429
101.69,,467
101.7,,543
101.71,,618
101.72,,644
101.73,,783
101.74,,795
101.75,,795
101.76,,783
101.77,,795
101.78,,795
101.79,,757
101.8,,745
101.81,,719
101.82,,593
101.83,,581
101.84,,593
101.85,,517
101.86,,467
101.87,,429
101.88,,378
101.89,,303
101.9,,227
101.91,,176
101.92,,151
101.93,,101
101.94,,88
101.95,,75
101.96,,50
101.97,,50
101.98,,37
101.99,,25
102,,12
102.01,,12
102.02,,12
102.03,,12
102.04,,0
102.05,,0
102.06,,12
102.07,,0
102.08,,0
102.09,,0
102.1,,0
102.11,,0
102.12,,12
102.13,,12
102.14,,0
102.15,,0
102.16,,12
102.17,,25
102.18,,12
102.19,,12
102.2,,50
102.21,,63
102.22,,63
102.23,,88
102.24,,88
102.25,,101
102.26,,101
102.27,,113
102.28,,126
102.29,,126
102.3,,126
102.31,,126
102.32,,126
102.33,,113
102.34,,126
102.35,,113
102.36,,101
102.37,,63
102.38,,63
102.39,,37
102.4,,12
102.41,,12
102.42,,0
102.43,,0
102.44,,0
102.45,,0
102.46,,0
102.47,,0
102.48,,0
102.49,,0
102.5,,0
102.51,,0
102.52,,0
102.53,,0
102.54,,0
102.55,,0
102.56,,0
102.57,,0
102.58,,0
102.59,,0
102.6,,0
102.61,,0
102.62,,0
102.63,,0
102.64,,0
102.65,,0
102.66,,0
102.67,,0
102.68,,0
102.69,,0
102.7,,0
102.71,,0
102.72,,0
102.73,,0
102.74,,0
102.75,,0
102.76,,0
102.77,,0
102.78,,0
102.79,,0
102.8,,0
102.81,,0
102.82,,0
102.83,,0
102.84,,0
102.85,,0
102.86,,0
102.87,,0
102.88,,0
102.89,,12
102.9,,0
102.91,,0
102.92,,0
102.93,,12
102.94,,0
102.95,,0
102.96,,0
102.97,,0
102.98,,12
102.99,,12
103,,25
103.01,,12
103.02,,12
103.03,,25
103.04,,37
103.05,,12
103.06,,12
103.07,,12
103.08,,25
103.09,,25
103.1,,25
103.11,,25
103.12,,12
103.13,,12
103.14,,25
103.15,,37
103.16,,12
103.17,,12
103.18,,25
103.19,,25
103.2,,25
103.21,,25
103.22,,25
103.23,,12
103.24,,12
103.25,,37
103.26,,37
103.27,,12
103.28,,25
103.29,,25
103.3,,25
103.31,,37
103.32,,37
103.33,,25
103.34,,12
103.35,,12
103.36,,37
103.37,,25
103.38,,12
103.39,,12
103.4,,25
103.41,,25
103.42,,25
103.43,,25
103.44,,12
103.45,,0
103.46,,12
103.47,,12
103.48,,12
103.49,,0
103.5,,0
103.51,,0
103.52,,12
103.53,,12
103.54,,0
103.55,,0
103.56,,0
103.57,,12
103.58,,25
103.59,,0
103.6,,0
103.61,,0
103.62,,12
103.63,,12
103.64,,12
103.65,,0
103.66,,0
103.67,,0
103.68,,12
103.69,,12
103.7,,0
103.71,,0
103.72,,0
103.73,,0
103.74,,0
103.75,,0
103.76,,0
103.77,,0
103.78,,0
103.79,,12
103.8,,0
103.81,,0
103.82,,0
103.83,,0
103.84,,0
103.85,,0
103.86,,0
103.87,,0
103.88,,0
103.89,,0
103.9,,0
103.91,,0
103.92,,0
103.93,,0
103.94,,0
103.95,,12
103.96,,12
103.97,,0
103.98,,0
103.99,,0
104,,12
104.01,,0
104.02,,0
104.03,,0
104.04,,0
104.05,,0
104.06,,12
104.07,,0
104.08,,0
104.09,,0
104.1,,12
104.11,,12
104.12,,0
104.13,,0
104.14,,0
104.15,,12
104.16,,12
104.17,,12
104.18,,0
104.19,,0
104.2,,12
104.21,,25
104.22,,0
104.23,,0
104.24,,0
104.25,,0
104.26,,12
104.27,,0
104.28,,0
104.29,,0
104.3,,0
104.31,,12
104.32,,12
104.33,,0
104.34,,0
104.35,,0
104.36,,12
104.37,,12
104.38,,12
104.39,,0
104.4,,0
104.41,,12
104.42,,12
104.43,,0
104.44,,0
104.45,,0
104.46,,12
104.47,,12
104.48,,12
104.49,,0
104.5,,0
104.51,,0
104.52,,12
104.53,,0
104.54,,0
104.55,,0
104.56,,0
104.57,,12
104.58,,12
104.59,,0
104.6,,0
104.61,,0
104.62,,12
104.63,,12
104.64,,12
104.65,,12
104.66,,12
104.67,,12
104.68,,25
104.69,,12
104.7,,0
104.71,,0
104.72,,25
104.73,,25
104.74,,0
104.75,,0
104.76,,0
104.77,,0
104.78,,0
104.79,,0
104.8,,0
104.81,,0
104.82,,0
104.83,,0
104.84,,0
104.85,,0
104.86,,0
104.87,,0
104.88,,0
104.89,,0
104.9,,0
104.91,,0
104.92,,12
104.93,,12
104.94,,0
104.95,,0
104.96,,0
104.97,,12
104.98,,12
104.99,,0
105,,0
105.01,,0
105.02,,12
105.03,,12
105.04,,0
105.05,,0
105.06,,0
105.07,,12
105.08,,12
105.09,,0
105.1,,0
105.11,,0
105.12,,12
105.13,,0
105.14,,0
105.15,,0
105.16,,0
105.17,,12
105.18,,0
105.19,,0
105.2,,0
105.21,,12
105.22,,0
105.23,,0
105.24,,0
105.25,,0
105.26,,0
105.27,,0
105.28,,0
105.29,,0
105.3,,0
105.31,,0
105.32,,0
105.33,,0
105.34,,0
105.35,,0
105.36,,0
105.37,,0
105.38,,0
105.39,,0
105.4,,0
105.41,,0
105.42,,0
105.43,,0
105.44,,0
105.45,,0
105.46,,0
105.47,,0
105.48,,0
105.49,,0
105.5,,0
105.51,,0
105.52,,0
105.53,,0
105.54,,0
105.55,,0
105.56,,0
105.57,,0
105.58,,0
105.59,,0
105.6,,0
105.61,,0
105.62,,0
105.63,,0
105.64,,0
105.65,,0
105.66,,0
105.67,,0
105.68,,0
105.69,,0
105.7,,0
105.71,,0
105.72,,0
